ranch,bdffp_reserve_no,plot,habitat,row,column,x_09,y_09,ha_id_number,tag_number,year,ht,ht_next,shts,shts_next,infl,surv,code_notes,code2
Esteio-Colosso,1501,5756,CF,A,2,4.9,2.6,4000,196,2005,17,30,4,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,A,2,4.9,2.6,4000,196,2006,30,28,2,3,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,A,2,4.9,2.6,4000,196,2007,28,31,3,4,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,A,2,4.9,2.6,4000,196,2008,31,29,4,2,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,A,2,4.9,2.6,4000,196,2009,29,NA,2,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,1998,17,24,2,2,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,1999,24,20,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2000,20,15,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2001,15,15,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2002,15,17,2,1,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2003,17,18,1,1,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2004,18,20,1,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2005,20,9,2,1,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2006,9,NA,1,NA,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2007,NA,27,NA,2,NA,1,plant missing (60),NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2008,27,25,2,1,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,2,1,4.1,4001,197,2009,25,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,1998,26,28,2,1,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,1999,28,31,1,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2000,31,NA,2,NA,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2001,NA,29,NA,3,NA,1,plant missing (60),NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2002,29,25,3,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2003,25,NA,4,NA,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2004,NA,40,NA,2,NA,1,plant missing (60),NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2005,40,36,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2006,36,35,2,3,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2007,35,40,3,3,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2008,40,38,3,3,NA,1,ULY (3),NA
Esteio-Colosso,1501,5756,CF,C,1,3.1,3.1,4002,198,2009,38,NA,3,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,1998,51,46,3,3,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,1999,46,41,3,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2000,41,41,2,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2001,41,44,4,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2002,44,55,4,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2003,55,54,3,5,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2004,54,51,5,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2005,51,31,3,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2006,31,43,4,2,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2007,43,48,2,4,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2008,48,33,4,4,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,7,2.6,4003,199,2009,33,NA,4,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,NA,NA,4004,200,1998,51,50,3,3,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,B,1,NA,NA,4004,200,1999,50,43,3,4,1,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,NA,NA,4004,200,2000,43,45,4,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,NA,NA,4004,200,2001,45,51,3,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,NA,NA,4004,200,2002,51,48,3,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,B,1,NA,NA,4004,200,2003,48,NA,2,NA,0,0,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,1998,14,22,1,2,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,1999,22,25,2,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2000,25,25,3,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2001,25,24,3,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2002,24,20,4,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2003,20,27,3,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2004,27,27,3,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2005,27,28,2,1,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2006,28,27,1,2,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2007,27,30,2,2,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2008,30,30,2,3,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,2,3.1,2.8,4005,201,2009,30,NA,3,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,1998,21,16,4,3,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,1999,16,34,3,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2000,34,33,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2001,33,32,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2002,32,23,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2003,23,24,2,1,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2004,24,18,1,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2005,18,16,2,3,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2006,16,19,3,1,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2007,19,27,1,2,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2008,27,19,2,1,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.6,2.3,4006,202,2009,19,NA,1,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,1998,11,14,2,3,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,1999,14,21,3,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2000,21,22,2,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2001,22,37,2,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2002,37,37,4,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2003,37,40,4,5,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2004,40,52,5,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2005,52,62,4,6,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2006,62,55,6,4,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2007,55,55,4,3,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2008,55,60,3,6,NA,1,NA,NA
Esteio-Colosso,1501,5756,CF,C,1,7.1,8.1,4007,203,2009,60,NA,6,NA,NA,NA,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.4,4.5,4008,204,1998,37,50,3,3,0,1,NA,initial.tag.yr
Esteio-Colosso,1501,5756,CF,D,1,8.4,4.5,4008,204,1999,50,59,3,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.4,4.5,4008,204,2000,59,47,4,5,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.4,4.5,4008,204,2001,47,62,5,4,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.4,4.5,4008,204,2002,62,53,4,2,0,1,NA,NA
Esteio-Colosso,1501,5756,CF,D,1,8.4,4.5,4008,204,2003,53,66,2,4,0,1,NA,NA
